ano,mes,data,regiao,uf,cidade,cargo,senioridade,tecnologia,modalidade,salario_medio,quantidade_vagas,empresa_setor,nivel_demanda
2015,6,2015-06-01,Sudeste,MG,Belo Horizonte,Cientista de Dados,Sênior,Python,Híbrido,10721.46,36,Varejo,Crítico
2015,6,2015-06-01,Sudeste,MG,Uberlândia,Cientista de Dados,Júnior,SQL,Remoto,3225.12,40,Saúde,Baixo
2015,6,2015-06-01,Sudeste,MG,Juiz de Fora,DevOps,Júnior,Java,Híbrido,10386.31,29,Educação,Médio
2015,6,2015-06-01,Sudeste,ES,Vitória,Dev Backend,Sênior,Java,Híbrido,11909.95,33,Governo,Médio
2015,6,2015-06-01,Sudeste,ES,Vila Velha,Analista de Dados,Sênior,SQL,Remoto,5407.79,47,Educação,Alto
2015,6,2015-06-01,Sudeste,ES,Serra,Analista de Dados,Pleno,AWS,Presencial,4131.54,35,Fintech,Baixo
2015,6,2015-06-01,Sul,PR,Curitiba,Analista de Dados,Sênior,JavaScript,Remoto,7319.92,29,Educação,Baixo
2015,6,2015-06-01,Sul,PR,Londrina,Dev Frontend,Sênior,Power BI,Presencial,14721.2,51,Governo,Baixo
2015,6,2015-06-01,Sul,SC,Florianópolis,Dev Backend,Pleno,JavaScript,Presencial,4700.68,32,Educação,Crítico
2015,6,2015-06-01,Sul,SC,Joinville,DevOps,Sênior,Python,Remoto,16703.65,43,Educação,Baixo
2015,6,2015-06-01,Sul,RS,Porto Alegre,Cientista de Dados,Pleno,JavaScript,Remoto,8283.28,28,Saúde,Alto
2015,6,2015-06-01,Sul,RS,Caxias do Sul,Dev Backend,Pleno,SQL,Presencial,8486.82,34,Educação,Baixo
2015,7,2015-07-01,Norte,AM,Manaus,Cientista de Dados,Sênior,Java,Híbrido,13751.05,49,Fintech,Médio
2015,7,2015-07-01,Norte,PA,Belém,Analista de Dados,Pleno,AWS,Híbrido,11698.89,44,Saúde,Alto
2015,7,2015-07-01,Norte,PA,Santarém,Analista de Dados,Júnior,AWS,Híbrido,8334.7,44,Fintech,Alto
2015,7,2015-07-01,Norte,RO,Porto Velho,DevOps,Sênior,JavaScript,Presencial,8868.67,38,Varejo,Alto
2015,7,2015-07-01,Norte,TO,Palmas,Dev Frontend,Pleno,Java,Remoto,3006.8,38,Educação,Médio
2015,7,2015-07-01,Nordeste,BA,Salvador,Dev Backend,Sênior,Java,Híbrido,4774.78,38,Varejo,Baixo
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,DevOps,Pleno,Power BI,Presencial,6802.22,47,Educação,Alto
2015,7,2015-07-01,Nordeste,PE,Recife,Dev Frontend,Pleno,Power BI,Presencial,8358.61,49,Varejo,Crítico
2015,7,2015-07-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Pleno,AWS,Presencial,6044.23,44,Fintech,Baixo
2015,7,2015-07-01,Nordeste,CE,Fortaleza,Dev Frontend,Sênior,AWS,Híbrido,4069.84,31,Governo,Médio
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,Analista de Dados,Sênior,Python,Presencial,13035.67,34,Varejo,Alto
2015,7,2015-07-01,Nordeste,MA,São Luís,DevOps,Sênior,SQL,Híbrido,8686.11,46,Governo,Alto
2015,7,2015-07-01,Nordeste,PB,João Pessoa,Analista de Dados,Sênior,Python,Presencial,10585.68,43,Varejo,Crítico
2015,7,2015-07-01,Centro-Oeste,DF,Brasília,Cientista de Dados,Sênior,SQL,Remoto,8640.92,45,Educação,Crítico
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,Analista de Dados,Sênior,Python,Híbrido,8298.3,44,Educação,Crítico
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Pleno,Java,Híbrido,7792.97,43,Saúde,Médio
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,Dev Frontend,Pleno,Java,Remoto,15878.2,41,Educação,Crítico
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Júnior,JavaScript,Remoto,15096.96,29,Fintech,Alto
2015,7,2015-07-01,Sudeste,SP,São Paulo,Dev Frontend,Júnior,Java,Remoto,11316.08,45,Saúde,Médio
2015,7,2015-07-01,Sudeste,SP,Campinas,Dev Frontend,Sênior,Python,Remoto,13294.79,51,Educação,Médio
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,Cientista de Dados,Pleno,Power BI,Híbrido,4698.37,44,Educação,Alto
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,Analista de Dados,Júnior,AWS,Híbrido,8579.05,30,Varejo,Alto
2015,7,2015-07-01,Sudeste,RJ,Niterói,Cientista de Dados,Júnior,Python,Híbrido,13056.0,45,Saúde,Crítico
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,DevOps,Sênior,JavaScript,Presencial,5466.33,37,Varejo,Alto
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,Dev Frontend,Pleno,Power BI,Presencial,17641.27,35,Fintech,Baixo
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Sênior,SQL,Híbrido,14198.61,50,Fintech,Baixo
2015,7,2015-07-01,Sudeste,MG,Uberlândia,Dev Backend,Sênior,Java,Remoto,12747.81,58,Fintech,Alto
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Sênior,Python,Presencial,17584.28,49,Varejo,Médio
2015,7,2015-07-01,Sudeste,ES,Vitória,DevOps,Júnior,AWS,Híbrido,5621.95,51,Governo,Baixo
2015,7,2015-07-01,Sudeste,ES,Vila Velha,Dev Frontend,Júnior,Python,Híbrido,10123.73,33,Governo,Crítico
2015,7,2015-07-01,Sudeste,ES,Serra,Cientista de Dados,Júnior,SQL,Remoto,3359.9,46,Fintech,Alto
2015,7,2015-07-01,Sul,PR,Curitiba,Analista de Dados,Pleno,Power BI,Presencial,7657.98,31,Educação,Baixo
2015,7,2015-07-01,Sul,PR,Londrina,Cientista de Dados,Júnior,Python,Presencial,4638.66,54,Governo,Alto
2015,7,2015-07-01,Sul,SC,Florianópolis,Analista de Dados,Sênior,AWS,Híbrido,11717.17,33,Fintech,Médio
2015,7,2015-07-01,Sul,SC,Joinville,Dev Frontend,Pleno,JavaScript,Presencial,11410.76,45,Varejo,Alto
2015,7,2015-07-01,Sul,RS,Porto Alegre,Dev Backend,Pleno,Java,Híbrido,16129.52,35,Educação,Crítico
2015,7,2015-07-01,Sul,RS,Caxias do Sul,Analista de Dados,Júnior,SQL,Remoto,9566.35,35,Educação,Médio
2015,8,2015-08-01,Norte,AM,Manaus,DevOps,Sênior,JavaScript,Híbrido,5722.24,46,Fintech,Baixo
2015,8,2015-08-01,Norte,PA,Belém,Cientista de Dados,Júnior,Python,Híbrido,10887.48,45,Educação,Baixo
2015,8,2015-08-01,Norte,PA,Santarém,Dev Frontend,Júnior,SQL,Remoto,3388.99,44,Educação,Médio
2015,8,2015-08-01,Norte,RO,Porto Velho,Cientista de Dados,Sênior,JavaScript,Híbrido,17152.94,40,Saúde,Médio
2015,8,2015-08-01,Norte,TO,Palmas,Dev Backend,Júnior,SQL,Presencial,3395.79,44,Fintech,Alto
2015,8,2015-08-01,Nordeste,BA,Salvador,DevOps,Sênior,Java,Presencial,6285.87,44,Governo,Baixo
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,Cientista de Dados,Pleno,Python,Presencial,10270.14,49,Varejo,Crítico
2015,8,2015-08-01,Nordeste,PE,Recife,Analista de Dados,Júnior,AWS,Presencial,4149.38,41,Fintech,Alto
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Júnior,Java,Remoto,12480.04,41,Saúde,Crítico
2015,8,2015-08-01,Nordeste,CE,Fortaleza,Cientista de Dados,Pleno,JavaScript,Presencial,8676.08,40,Varejo,Alto
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,Analista de Dados,Sênior,SQL,Híbrido,15329.8,37,Educação,Médio
2015,8,2015-08-01,Nordeste,MA,São Luís,Cientista de Dados,Sênior,JavaScript,Presencial,8759.4,46,Educação,Alto
2015,8,2015-08-01,Nordeste,PB,João Pessoa,DevOps,Sênior,Power BI,Híbrido,13037.24,43,Fintech,Alto
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,DevOps,Sênior,SQL,Remoto,11372.2,46,Governo,Crítico
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,DevOps,Pleno,JavaScript,Híbrido,14345.42,34,Fintech,Baixo
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Backend,Sênior,Python,Híbrido,6914.41,35,Governo,Alto
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,DevOps,Júnior,Power BI,Híbrido,11952.54,52,Varejo,Médio
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,Cientista de Dados,Júnior,JavaScript,Presencial,13537.16,43,Fintech,Médio
2015,8,2015-08-01,Sudeste,SP,São Paulo,DevOps,Sênior,Power BI,Híbrido,12566.1,48,Educação,Médio
2015,8,2015-08-01,Sudeste,SP,Campinas,Dev Backend,Pleno,AWS,Presencial,3263.85,43,Fintech,Crítico
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,Analista de Dados,Sênior,Java,Híbrido,12247.31,41,Saúde,Médio
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,Dev Backend,Pleno,Power BI,Híbrido,10883.93,35,Fintech,Baixo
2015,8,2015-08-01,Sudeste,RJ,Niterói,Cientista de Dados,Pleno,Power BI,Remoto,17619.43,31,Educação,Baixo
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,Cientista de Dados,Pleno,AWS,Presencial,15445.31,45,Educação,Alto
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,Dev Frontend,Sênior,AWS,Presencial,6563.8,23,Educação,Alto
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,DevOps,Júnior,SQL,Híbrido,13883.51,42,Governo,Baixo
2015,8,2015-08-01,Sudeste,MG,Uberlândia,Cientista de Dados,Sênior,AWS,Presencial,14423.24,39,Saúde,Baixo
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,DevOps,Sênior,SQL,Presencial,10047.11,39,Saúde,Médio
2015,8,2015-08-01,Sudeste,ES,Vitória,Dev Frontend,Sênior,JavaScript,Presencial,6433.01,42,Educação,Baixo
2015,8,2015-08-01,Sudeste,ES,Vila Velha,Cientista de Dados,Júnior,JavaScript,Presencial,10711.45,36,Saúde,Crítico
2015,8,2015-08-01,Sudeste,ES,Serra,DevOps,Sênior,JavaScript,Presencial,3441.53,53,Educação,Médio
2015,8,2015-08-01,Sul,PR,Curitiba,Dev Backend,Pleno,SQL,Presencial,4781.67,36,Varejo,Crítico
2015,8,2015-08-01,Sul,PR,Londrina,Dev Frontend,Pleno,SQL,Presencial,6956.76,33,Varejo,Alto
2015,8,2015-08-01,Sul,SC,Florianópolis,Cientista de Dados,Pleno,Power BI,Presencial,12432.49,59,Fintech,Médio
2015,8,2015-08-01,Sul,SC,Joinville,Cientista de Dados,Júnior,SQL,Híbrido,6403.62,28,Educação,Médio
2015,8,2015-08-01,Sul,RS,Porto Alegre,DevOps,Pleno,SQL,Híbrido,10846.26,45,Governo,Alto
2015,8,2015-08-01,Sul,RS,Caxias do Sul,Analista de Dados,Pleno,JavaScript,Presencial,11317.21,38,Saúde,Médio
2015,9,2015-09-01,Norte,AM,Manaus,Dev Backend,Pleno,Python,Presencial,17978.51,36,Saúde,Alto
2015,9,2015-09-01,Norte,PA,Belém,Cientista de Dados,Sênior,Power BI,Presencial,12028.17,50,Fintech,Baixo
2015,9,2015-09-01,Norte,PA,Santarém,Dev Frontend,Júnior,Java,Presencial,17969.76,27,Saúde,Médio
2015,9,2015-09-01,Norte,RO,Porto Velho,Analista de Dados,Júnior,SQL,Híbrido,14136.81,37,Varejo,Médio
2015,9,2015-09-01,Norte,TO,Palmas,Dev Frontend,Sênior,Java,Remoto,12061.93,32,Governo,Crítico
2015,9,2015-09-01,Nordeste,BA,Salvador,Cientista de Dados,Pleno,Python,Presencial,16270.76,40,Saúde,Médio
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,Dev Backend,Pleno,Python,Presencial,16777.12,45,Varejo,Médio
2015,9,2015-09-01,Nordeste,PE,Recife,Cientista de Dados,Júnior,SQL,Presencial,7590.82,51,Varejo,Médio
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,Analista de Dados,Sênior,Python,Híbrido,15724.39,40,Fintech,Médio
2015,9,2015-09-01,Nordeste,CE,Fortaleza,Dev Backend,Júnior,AWS,Presencial,10748.12,29,Varejo,Alto
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Júnior,SQL,Remoto,8515.97,50,Governo,Baixo
2015,9,2015-09-01,Nordeste,MA,São Luís,Dev Frontend,Júnior,SQL,Presencial,11890.11,40,Governo,Alto
2015,9,2015-09-01,Nordeste,PB,João Pessoa,Cientista de Dados,Pleno,Power BI,Híbrido,13108.0,39,Saúde,Baixo
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,Analista de Dados,Pleno,Java,Híbrido,3416.41,31,Saúde,Crítico
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,Dev Backend,Pleno,Java,Remoto,16186.79,32,Saúde,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Analista de Dados,Pleno,AWS,Remoto,5981.24,33,Varejo,Médio
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Pleno,SQL,Presencial,3175.92,40,Fintech,Médio
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,Cientista de Dados,Júnior,Power BI,Híbrido,12664.92,46,Governo,Baixo
2015,9,2015-09-01,Sudeste,SP,São Paulo,Analista de Dados,Júnior,SQL,Híbrido,16605.49,41,Varejo,Baixo
2015,9,2015-09-01,Sudeste,SP,Campinas,DevOps,Júnior,Java,Presencial,9634.75,36,Educação,Baixo
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,Dev Backend,Sênior,JavaScript,Presencial,12004.63,41,Fintech,Crítico
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,Dev Frontend,Sênior,SQL,Remoto,9551.36,45,Governo,Crítico
2015,9,2015-09-01,Sudeste,RJ,Niterói,Dev Backend,Júnior,AWS,Remoto,11988.75,45,Governo,Alto
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,Cientista de Dados,Júnior,AWS,Presencial,5063.73,35,Fintech,Baixo
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,Dev Backend,Júnior,SQL,Presencial,5485.15,38,Fintech,Médio
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,Cientista de Dados,Pleno,SQL,Remoto,16195.38,39,Governo,Médio
2015,9,2015-09-01,Sudeste,MG,Uberlândia,Dev Backend,Pleno,Java,Remoto,8395.73,42,Varejo,Crítico
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Júnior,SQL,Presencial,6379.5,42,Varejo,Crítico
2015,9,2015-09-01,Sudeste,ES,Vitória,Cientista de Dados,Pleno,SQL,Híbrido,10110.71,35,Governo,Baixo
2015,9,2015-09-01,Sudeste,ES,Vila Velha,Dev Backend,Sênior,JavaScript,Presencial,7226.6,33,Saúde,Crítico
2015,9,2015-09-01,Sudeste,ES,Serra,Cientista de Dados,Pleno,Python,Híbrido,17374.93,40,Fintech,Médio
2015,9,2015-09-01,Sul,PR,Curitiba,Cientista de Dados,Júnior,Power BI,Presencial,15955.33,43,Governo,Alto
2015,9,2015-09-01,Sul,PR,Londrina,Dev Backend,Sênior,JavaScript,Híbrido,6225.76,36,Fintech,Médio
2015,9,2015-09-01,Sul,SC,Florianópolis,Analista de Dados,Pleno,Python,Remoto,11403.4,38,Governo,Baixo
2015,9,2015-09-01,Sul,SC,Joinville,Dev Backend,Sênior,SQL,Remoto,15809.23,55,Fintech,Médio
2015,9,2015-09-01,Sul,RS,Porto Alegre,Dev Backend,Sênior,Power BI,Remoto,17232.84,31,Governo,Alto
2015,9,2015-09-01,Sul,RS,Caxias do Sul,Dev Frontend,Sênior,Python,Presencial,5064.25,44,Educação,Médio
2015,10,2015-10-01,Norte,AM,Manaus,Dev Frontend,Sênior,SQL,Remoto,15770.23,31,Educação,Baixo
2015,10,2015-10-01,Norte,PA,Belém,Analista de Dados,Pleno,JavaScript,Remoto,12320.04,44,Governo,Alto
2015,10,2015-10-01,Norte,PA,Santarém,Dev Frontend,Júnior,Power BI,Remoto,16898.22,48,Educação,Alto
2015,10,2015-10-01,Norte,RO,Porto Velho,Analista de Dados,Pleno,Python,Presencial,17222.91,49,Educação,Crítico
2015,10,2015-10-01,Norte,TO,Palmas,Dev Backend,Pleno,Java,Remoto,14214.52,41,Fintech,Baixo
2015,10,2015-10-01,Nordeste,BA,Salvador,Analista de Dados,Júnior,Python,Presencial,13843.62,46,Varejo,Médio
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,Cientista de Dados,Pleno,JavaScript,Remoto,15325.95,37,Saúde,Médio
2015,10,2015-10-01,Nordeste,PE,Recife,Cientista de Dados,Pleno,Python,Híbrido,8824.24,49,Governo,Alto
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,Analista de Dados,Júnior,Power BI,Remoto,11329.18,52,Governo,Médio
2015,10,2015-10-01,Nordeste,CE,Fortaleza,Analista de Dados,Sênior,SQL,Remoto,3095.9,45,Fintech,Médio
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,Dev Frontend,Sênior,Power BI,Presencial,13039.65,40,Governo,Baixo
2015,10,2015-10-01,Nordeste,MA,São Luís,Analista de Dados,Sênior,SQL,Presencial,15035.4,39,Fintech,Médio
2015,10,2015-10-01,Nordeste,PB,João Pessoa,Dev Backend,Pleno,SQL,Híbrido,6800.19,36,Governo,Crítico
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,Dev Backend,Pleno,SQL,Híbrido,17288.23,40,Varejo,Crítico
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,DevOps,Sênior,Python,Híbrido,6146.09,32,Saúde,Crítico
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Frontend,Sênior,Power BI,Presencial,5089.3,37,Varejo,Alto
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,DevOps,Sênior,Java,Híbrido,12608.45,30,Saúde,Alto
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,Analista de Dados,Sênior,JavaScript,Presencial,13217.41,30,Educação,Crítico
2015,10,2015-10-01,Sudeste,SP,São Paulo,Dev Backend,Sênior,Python,Presencial,17447.74,29,Saúde,Médio
2015,10,2015-10-01,Sudeste,SP,Campinas,Dev Backend,Júnior,Python,Híbrido,7400.0,36,Governo,Crítico
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,Dev Frontend,Pleno,JavaScript,Presencial,6450.14,50,Saúde,Crítico
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,Cientista de Dados,Sênior,Power BI,Remoto,11293.23,34,Saúde,Baixo
2015,10,2015-10-01,Sudeste,RJ,Niterói,DevOps,Pleno,AWS,Presencial,6563.87,38,Fintech,Baixo
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,Analista de Dados,Júnior,Power BI,Presencial,4021.27,42,Saúde,Baixo
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Sênior,Power BI,Híbrido,15013.26,31,Fintech,Médio
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Júnior,JavaScript,Híbrido,9365.58,41,Educação,Baixo
2015,10,2015-10-01,Sudeste,MG,Uberlândia,Analista de Dados,Pleno,JavaScript,Híbrido,5698.27,38,Varejo,Alto
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,DevOps,Júnior,Power BI,Híbrido,14674.02,32,Educação,Baixo
2015,10,2015-10-01,Sudeste,ES,Vitória,Analista de Dados,Sênior,SQL,Remoto,13725.33,38,Varejo,Alto
2015,10,2015-10-01,Sudeste,ES,Vila Velha,Cientista de Dados,Júnior,AWS,Presencial,5398.96,33,Saúde,Crítico
2015,10,2015-10-01,Sudeste,ES,Serra,Cientista de Dados,Sênior,SQL,Presencial,10509.03,32,Saúde,Baixo
2015,10,2015-10-01,Sul,PR,Curitiba,Dev Backend,Sênior,AWS,Presencial,17551.22,30,Varejo,Alto
2015,10,2015-10-01,Sul,PR,Londrina,Dev Backend,Júnior,JavaScript,Híbrido,8989.3,39,Fintech,Crítico
2015,10,2015-10-01,Sul,SC,Florianópolis,Cientista de Dados,Sênior,Power BI,Remoto,3214.67,46,Governo,Crítico
2015,10,2015-10-01,Sul,SC,Joinville,Cientista de Dados,Sênior,AWS,Remoto,8609.41,42,Varejo,Médio
2015,10,2015-10-01,Sul,RS,Porto Alegre,Analista de Dados,Pleno,Python,Híbrido,12945.01,40,Varejo,Alto
2015,10,2015-10-01,Sul,RS,Caxias do Sul,Analista de Dados,Júnior,Power BI,Híbrido,11679.71,32,Saúde,Médio
2015,11,2015-11-01,Norte,AM,Manaus,Dev Backend,Júnior,Python,Presencial,5102.34,31,Saúde,Crítico
2015,11,2015-11-01,Norte,PA,Belém,Dev Frontend,Pleno,AWS,Presencial,3491.11,40,Educação,Alto
2015,11,2015-11-01,Norte,PA,Santarém,Dev Frontend,Júnior,SQL,Híbrido,8380.96,40,Saúde,Crítico
2015,11,2015-11-01,Norte,RO,Porto Velho,Dev Frontend,Sênior,Java,Presencial,5382.04,33,Governo,Médio
2015,11,2015-11-01,Norte,TO,Palmas,DevOps,Júnior,Power BI,Híbrido,9182.41,28,Fintech,Crítico
2015,11,2015-11-01,Nordeste,BA,Salvador,Dev Backend,Júnior,Power BI,Híbrido,4749.08,46,Fintech,Baixo
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,Cientista de Dados,Júnior,SQL,Híbrido,7473.09,48,Governo,Crítico
2015,11,2015-11-01,Nordeste,PE,Recife,Dev Backend,Pleno,Java,Remoto,4503.17,44,Governo,Médio
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,DevOps,Pleno,JavaScript,Presencial,7177.7,37,Saúde,Médio
2015,11,2015-11-01,Nordeste,CE,Fortaleza,Dev Backend,Júnior,Power BI,Remoto,14068.09,33,Educação,Médio
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Júnior,SQL,Presencial,15317.18,32,Varejo,Baixo
2015,11,2015-11-01,Nordeste,MA,São Luís,DevOps,Pleno,AWS,Presencial,13731.69,40,Varejo,Crítico
2015,11,2015-11-01,Nordeste,PB,João Pessoa,Cientista de Dados,Júnior,Java,Presencial,17950.59,32,Educação,Médio
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,DevOps,Pleno,Power BI,Remoto,16947.25,47,Fintech,Crítico
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,Dev Backend,Sênior,Power BI,Híbrido,6940.33,33,Varejo,Crítico
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Frontend,Júnior,Java,Remoto,4220.82,49,Varejo,Baixo
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,Dev Backend,Sênior,Java,Remoto,7328.35,26,Governo,Baixo
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,Cientista de Dados,Júnior,AWS,Remoto,10811.04,31,Fintech,Baixo
2015,11,2015-11-01,Sudeste,SP,São Paulo,Analista de Dados,Júnior,Java,Híbrido,4853.38,49,Governo,Crítico
2015,11,2015-11-01,Sudeste,SP,Campinas,DevOps,Sênior,Java,Remoto,16888.87,43,Varejo,Médio
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,Analista de Dados,Pleno,Java,Híbrido,14826.02,51,Educação,Baixo
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,Analista de Dados,Sênior,Power BI,Presencial,12576.0,58,Educação,Médio
2015,11,2015-11-01,Sudeste,RJ,Niterói,Cientista de Dados,Sênior,Java,Híbrido,3728.29,31,Saúde,Alto
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,Dev Frontend,Júnior,Power BI,Presencial,17856.57,49,Varejo,Crítico
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,Dev Backend,Júnior,JavaScript,Híbrido,11854.35,45,Educação,Médio
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Sênior,JavaScript,Híbrido,4787.95,41,Varejo,Médio
2015,11,2015-11-01,Sudeste,MG,Uberlândia,Cientista de Dados,Júnior,Power BI,Remoto,10542.83,41,Fintech,Baixo
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Sênior,JavaScript,Remoto,11811.77,34,Saúde,Baixo
2015,11,2015-11-01,Sudeste,ES,Vitória,Dev Frontend,Pleno,AWS,Presencial,9818.11,43,Governo,Baixo
2015,11,2015-11-01,Sudeste,ES,Vila Velha,Dev Backend,Júnior,AWS,Híbrido,5177.23,47,Varejo,Alto
2015,11,2015-11-01,Sudeste,ES,Serra,Cientista de Dados,Pleno,SQL,Remoto,4419.24,39,Governo,Médio
2015,11,2015-11-01,Sul,PR,Curitiba,Analista de Dados,Sênior,JavaScript,Presencial,16968.53,42,Saúde,Crítico
2015,11,2015-11-01,Sul,PR,Londrina,Analista de Dados,Júnior,Python,Presencial,13218.03,42,Educação,Médio
2015,11,2015-11-01,Sul,SC,Florianópolis,Cientista de Dados,Sênior,JavaScript,Presencial,5427.59,48,Governo,Médio
2015,11,2015-11-01,Sul,SC,Joinville,DevOps,Sênior,Power BI,Presencial,13367.0,42,Educação,Médio
2015,11,2015-11-01,Sul,RS,Porto Alegre,DevOps,Sênior,AWS,Presencial,7455.67,48,Saúde,Baixo
2015,11,2015-11-01,Sul,RS,Caxias do Sul,Cientista de Dados,Sênior,JavaScript,Remoto,11722.05,39,Governo,Alto
2015,12,2015-12-01,Norte,AM,Manaus,DevOps,Júnior,SQL,Remoto,17087.21,43,Varejo,Crítico
2015,12,2015-12-01,Norte,PA,Belém,Cientista de Dados,Sênior,Java,Remoto,13179.61,37,Educação,Baixo
2015,12,2015-12-01,Norte,PA,Santarém,Dev Backend,Pleno,Power BI,Presencial,6246.76,39,Fintech,Alto
2015,12,2015-12-01,Norte,RO,Porto Velho,Analista de Dados,Pleno,Java,Remoto,10860.99,39,Educação,Crítico
2015,12,2015-12-01,Norte,TO,Palmas,Dev Frontend,Pleno,AWS,Presencial,11730.65,39,Educação,Baixo
2015,12,2015-12-01,Nordeste,BA,Salvador,Analista de Dados,Sênior,Java,Híbrido,17479.47,50,Governo,Alto
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,DevOps,Sênior,Power BI,Remoto,17251.51,28,Saúde,Baixo
2015,12,2015-12-01,Nordeste,PE,Recife,Analista de Dados,Sênior,Java,Presencial,12775.92,30,Fintech,Alto
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,DevOps,Pleno,Power BI,Híbrido,4454.42,50,Varejo,Baixo
2015,12,2015-12-01,Nordeste,CE,Fortaleza,DevOps,Pleno,Java,Remoto,7818.11,47,Saúde,Médio
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,Analista de Dados,Júnior,JavaScript,Presencial,11848.95,36,Saúde,Médio
2015,12,2015-12-01,Nordeste,MA,São Luís,Cientista de Dados,Sênior,Java,Remoto,17391.17,52,Governo,Baixo
2015,12,2015-12-01,Nordeste,PB,João Pessoa,Cientista de Dados,Pleno,JavaScript,Híbrido,16202.85,42,Saúde,Médio
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,Dev Backend,Pleno,JavaScript,Híbrido,9185.97,54,Saúde,Alto
